id;node_orig;node_dest
8555;56584;3060
8579;40051;40050
8593;79362;88141
8595;57045;47109
8618;88141;5365
8622;65215;4481
8623;4471;6614
8624;5365;88141
8648;57961;3030
8663;75386;65178
8665;127623;67641
8680;40488;87288
8684;79502;52184
8687;56818;48541
8688;72921;126699
8707;4486;3303
8709;52544;3334
8711;22345;22345
8744;76464;3632
8746;6809;4256
8748;6649;6626
8769;51842;64634
8771;5533;57762
8775;74895;5120
8776;162068;58806
8781;58806;58806
8797;1441;61963
8806;15764;77102
8819;76698;61023
8820;4609;6626
8830;61963;76963
8847;92348;58806
8866;103702;65286
8896;16916;23285
8914;23256;56812
8917;22345;65378
8932;49786;3436
8933;3604;4251
8961;22345;22345
8975;51687;3369
8992;76464;78256
8994;272;91952
9000;3085;73454
9006;12169;87945
9011;61527;4129
9026;108526;35702
9036;88902;113973
9039;57778;51850
9041;73454;3085
9045;58806;58806
9050;76459;88787
9076;65374;22345
9086;79352;95494
9090;95494;4239
9098;4239;56859
9117;88787;76694
9123;76460;3628
9147;95494;88141
9164;22345;87899
9202;6667;22345
9236;8389;22345
9260;56711;127623
9262;61495;76464
9276;22726;55881
9280;52544;3334
9288;4234;88141
9298;77713;25452
9318;59626;78479
9320;3061;55875
9333;22461;65375
9334;21675;76464
9346;1443;79738
9347;79738;55881
9348;22345;65375
9364;5650;79686
9387;76070;4477
9391;127148;127145
9458;154195;22345
9459;127623;76464
9462;10297;10297
9473;22726;1443
9490;10297;10297
9500;23909;120733
9504;84382;12207
9538;127789;76978
9545;88528;10349
9550;65374;21645
9562;1446;76464
9582;10297;10297
9596;53708;127032
9601;48541;61965
9619;6614;1450
9624;22345;22345
9649;3298;120733
9664;8390;8404
9666;51646;89338
9669;85233;127944
9670;75239;76464
9686;87178;76978
9703;76464;85232
9705;57283;61811
9706;22345;22345
9719;6614;4432
9731;4542;55414
9733;4477;75537
9744;1446;76464
9749;79375;88887
9759;4344;88141
9768;22345;88380
9769;21645;21645
9795;6736;17693
9803;76464;68712
9806;68712;76464
9835;65153;79483
9843;3315;16482
9858;127623;76464
9868;78256;55881
9874;108879;47192
9900;88498;14439
9901;76255;76255
9905;6614;4459
9908;73454;22345
9936;79362;88141
9941;88678;77762
9945;3302;23067
9952;68904;61811
10044;76464;68712
10054;127032;76978
10055;22345;154212
10056;154212;22345
10061;76255;47189
10063;52205;23923
10068;481;3762
10069;58427;87543
10096;56818;75196
10099;68515;64113
10106;22345;22345
10111;15367;28147
10117;22253;4615
10122;88380;22345
10131;4625;79483
10134;78256;1443
10145;8155;61965
10162;22345;74921
10185;76464;1446
10193;1446;86521
10197;75239;76464
10210;21899;481
10224;87988;22345
10241;76464;85200
10255;1446;61293
10289;3577;56995
10290;76464;1446
10294;3304;16483
10299;79483;4625
10309;109710;4378
10313;17261;65375
10316;3303;45625
10322;76464;127933
10331;76464;1446
10345;76978;127032
10347;64076;58806
10363;88828;9941
10376;22345;88380
10384;79489;76052
10392;127946;108
10393;17225;58806
10415;1443;22726
10416;22726;1443
10426;3421;481
10432;49779;14439
10439;154195;65375
10446;34554;14439
10450;76255;60999
10459;89208;3304
10467;23873;4509
10472;79489;14439
10482;3577;56995
10485;79489;14439
10486;68712;76464
10493;64024;3577
10500;127623;76464
10507;22262;64076
10508;18565;18562
10509;79489;87288
10515;66909;3577
10529;88498;14439
10531;3453;14439
10539;3303;45625
10550;89224;14439
10551;14439;79489
10560;22345;6668
10561;3067;22345
10577;45625;3303
10596;76255;61201
10602;76464;1446
10607;1446;76464
10615;76933;61948
10616;3303;45625
10621;79489;57070
10622;57070;79489
10624;23905;77182
10652;76464;61495
10653;61495;76464
10658;88828;9941
10662;1446;76464
10663;76464;88654
10678;77762;82045
10692;76464;1446
10695;56995;3577
10708;10371;10371
10717;88498;14439
10721;21645;154195
10725;22345;6682
10736;3303;23067
10745;79489;14439
10776;15790;34554
10779;34554;14439
10791;88498;14439
10794;74143;154212
10796;87895;22345
10814;14439;23223
10815;52763;58427
10821;65374;22345
10827;34554;14439
10850;14741;4128
10879;79489;14439
10880;14439;79489
10894;127623;64100
10908;77713;13383
10932;79489;14439
10937;14439;79489
10938;79489;14439
10940;87288;79489
10957;14439;79489
10960;61203;3577
10973;14439;79489
10976;88828;109710
10977;109710;88887
10978;21675;4128
10979;14439;92348
10980;92348;14439
11004;14439;79489
11005;79489;14439
11006;14439;75534
11007;76464;1446
11010;88828;109710
11011;109710;88828
11013;1450;16664
11046;52713;4723
11047;4723;52713
11048;52713;3314
11050;22345;83669
11067;51646;89338
11070;139222;3666
11072;85124;61338
11073;22345;85448
11084;52713;4723
11087;88887;84382
11100;4456;4551
11106;4616;65218
11109;62490;67260
11123;75239;3530
11127;76464;88680
11144;14741;4127
11146;79489;14439
11148;21899;481
11150;79489;14439
11167;109710;88887
11178;149557;53677
11179;91059;18849
11189;34554;14439
11191;22262;79489
11197;76464;88654
11203;14439;79489
11221;76464;51757
11223;106723;76464
11229;59071;59074
11256;88498;14439
11258;103703;34554
11259;34552;54656
11263;67260;17787
11269;89338;3535
11294;14439;88498
11298;67260;89339
11302;89339;67260
11318;79489;14439
11327;14439;481
11340;14439;34554
11356;56142;17730
11387;14086;79489
11391;34554;157
11419;1446;57600
11429;3399;14439
11431;51936;76278
11448;88498;14439
11461;84492;8782
11463;22345;22268
11484;6689;90878
11490;21899;481
11494;75385;89349
11498;57070;14334
11542;76464;108
11545;25472;8075
11555;88887;78309
11571;51687;89338
11587;79489;14439
11604;61948;88485
11630;25452;127032
11651;108;76464
11652;22345;5702
11663;57551;3393
11679;76464;127623
11702;75386;45624
11720;326;86363
11748;87898;65375
11750;25452;3288
11756;22345;154195
11757;154195;22345
11758;154212;22345
11766;22345;8346
11785;14439;34554
11800;65374;22345
11823;52201;57077
11830;114;23873
11853;107431;57725
11921;58044;87543
11922;61204;58044
11943;88101;49785
11983;30084;30084
12008;4731;88904
12010;22345;85904
12011;85904;22345
12035;4302;6441
12044;56980;58427
12046;4394;77699
12066;160;75202
12127;4704;85528
12133;34554;14439
12138;64348;51766
12139;76978;127032
12141;4721;11286
12144;76464;75811
12145;108;76464
12171;17268;22345
12172;83472;68158
12178;126994;6772
12180;88402;3101
12193;481;58044
12198;385;481
12202;85232;52689
12203;127032;25452
12204;481;391
12212;65317;4704
12252;22461;65375
12271;23856;3571
12279;14439;34554
12284;63930;58806
12301;34554;155158
12307;74143;83663
12309;83663;22345
12316;22345;22345
12325;1192;556
12333;52134;76464
12344;76464;68712
12345;68712;76464
12369;56544;481
12379;2637;6731
12392;77182;61338
12401;27583;53702
12403;77713;13383
12410;34554;103703
12456;274;23905
12493;64060;113976
12494;48176;61974
12520;4509;14439
12522;22262;34554
12525;22345;142884
12552;79362;88141
12553;89347;89349
12555;79369;88140
12557;77804;79362
12580;22345;22345
12581;22345;74656
12583;22345;22345
12608;85523;4451
12617;113976;8140
12642;87449;13383
12684;160;110527
12692;13383;77713
12694;76464;85200
12695;85200;76464
12710;78585;5246
12718;45625;3303
12721;76464;128038
12723;85200;76464
12729;14439;27580
12731;34554;14439
12732;14439;34554
12743;86672;45101
12744;3303;45625
12760;45101;45101
12761;154195;87900
12762;74143;65375
12790;481;34554
12794;22345;22345
12796;27580;14439
12799;22262;89373
12804;89224;274
12807;23918;4718
12817;64078;58806
12826;76464;3632
12832;3632;76464
12858;76464;1446
12860;73454;22345
12896;14439;34556
12908;23053;79738
12925;22262;34554
12956;160;23905
12970;58043;11067
12978;79362;88141
12986;22262;34554
13005;3303;23067
13010;3586;4162
13011;45647;56979
13023;53708;27575
13056;56859;16923
13066;87904;6626
13067;14417;79389
13080;68712;76464
13095;481;12328
13097;24863;24863
13099;127984;53769
13100;16730;57562
13112;30095;30095
13120;127032;15356
13124;22345;65375
13145;51310;68515
13146;87563;71106
13152;51868;67446
13156;60172;125
13157;30117;72606
13159;14074;60858
13171;75192;92988
13197;22256;75192
13199;82961;227
13245;27078;24373
13257;8390;22345
13258;75386;14439
13261;61293;57713
13263;4278;105555
13264;6680;22345
13267;57713;58806
13281;405;481
13282;481;3819
13334;89348;14240
13335;24200;8389
13337;25452;67005
13343;3315;103701
13348;9234;60720
13350;22262;481
13352;22262;61338
13354;59087;61134
13364;75202;54765
13387;14240;22256
13390;113976;8140
13414;27583;85072
13419;14439;103702
13476;14240;22256
13495;89351;14240
13497;21638;22345
13507;84172;76275
13568;77770;161136
13572;61280;481
13575;4162;3586
13584;85739;75811
13590;10;44993
13602;5248;5140
13610;52759;69396
13630;4470;54893
13634;14240;22256
13643;21645;21638
13644;22345;65375
13645;17263;74656
13646;142905;22345
13681;77106;77770
13684;481;3588
13698;14240;22256
13730;87903;22345
13735;58806;68105
13758;64053;16740
13768;51619;61356
13776;14240;51404
13779;45625;3303
13785;24373;75738
13790;61292;1446
13800;8154;61965
13817;127032;88030
13827;88141;68092
13828;8155;61965
13845;27634;68105
13848;48064;92779
13857;23285;23285
13858;78334;64348
13862;56859;4308
13916;5306;17312
13983;4655;8155
13991;8760;8764
14007;23920;13383
14012;88568;10480
14040;8155;87417
14047;44946;45098
14050;3405;61059
14059;21642;22345
14068;14334;34554
14069;86627;481
14077;75113;61527
14080;59423;127267
14135;77203;53702
14176;77002;79043
14178;3304;3530
14179;3530;3315
14180;56859;16923
14186;76452;103702
14189;49779;14439
14210;76977;127032
14217;88896;55002
14227;73916;24132
14230;162;56586
14242;77769;4459
14248;68836;3515
14274;127032;4329
14275;22345;65375
14278;4329;64468
14280;4480;4946
14283;15356;127032
14310;98256;61141
14311;65374;65379
14312;65379;22345
14326;59168;83907
14328;5298;5158
14335;127032;4315
14341;15356;127032
14370;50678;15590
14409;87898;86504
14413;60720;9234
14421;17221;79394
14422;127332;126986
14423;89031;80244
14428;58806;58806
14486;76464;3632
14492;3632;75102
14498;51757;16737
14501;35702;108526
14532;481;394
14548;49779;23874
14595;76978;11281
14607;85739;38449
14624;58037;65333
14625;4510;89348
14639;69255;3742
14643;89348;61201
14646;92937;22259
14654;22075;401
14666;88737;68013
14721;18908;76460
14757;3998;57894
14762;89351;75386
14773;87903;65375
14774;65374;154212
14775;74143;83663
14827;57283;85512
14830;48100;405
14855;21878;481
14857;3844;405
14862;55745;62001
14868;8410;8351
14871;4394;14086
14889;83799;78585
14904;88141;5365
14907;88896;3814
14915;45101;45099
14942;4199;4231
14952;481;86391
14957;30196;61065
14965;22256;14240
14966;74151;74151
14979;8155;4655
15011;88787;3632
15021;106723;76464
15031;27078;22256
15036;64470;89349
15039;139148;52544
15041;81410;14240
15059;57485;57979
15061;58806;3405
15067;5400;5306
15068;61128;63891
15069;63891;5553
15078;58806;64076
15126;51401;4750
15131;3648;76255
15134;4394;62274
15157;127615;127937
15169;85470;4452
15219;126977;63900
15232;4475;88513
15233;88513;85523
15235;58806;58806
15237;82542;103710
15241;88654;87827
15242;85470;4451
15244;68157;59242
15250;88141;77720
15272;76464;68712
15273;68712;76464
15282;112268;81702
15292;75590;22388
15297;77770;92363
15298;58806;58806
15308;9221;56793
15329;22345;22345
15330;77720;88141
15342;25452;3288
15387;4394;66302
15388;76464;3632
15393;61955;71296
15394;3632;76464
15448;4610;58477
15452;73454;3085
15456;8346;22345
15488;45101;45101
15522;6450;6450
15527;67524;3586
15528;86023;16006
15529;4718;4718
15543;78639;76979
15561;58781;103699
15570;3953;103670
15614;27583;85072
15630;89350;75386
15647;76464;127933
15686;88678;76464
15692;5158;127888
15742;84934;57466
15759;62221;7966
15774;14314;14174
15780;18641;14297
15787;83611;22708
15789;6592;3405
15800;3450;51936
15841;3627;127933
15843;127933;57566
15859;88142;51383
15877;83907;78036
15879;78254;121
15884;56632;61527
15915;76979;5157
15919;8155;4655
15931;22400;4474
15933;4474;88909
15944;58806;58806
15964;6809;67005
15972;88787;59912
15974;78336;3060
15991;55110;79491
15997;15356;56879
15999;4401;88859
16003;67781;87543
16023;5265;75247
16030;60377;60420
16047;22345;8346
16049;22345;154212
16070;6669;22345
16073;85131;82045
16103;95494;5365
16105;5365;95494
16115;87288;79482
16118;79482;87288
16123;127;88737
16176;61343;111
16195;52195;3262
16205;83907;76464
16240;60471;70404
16249;273;5717
16252;76255;3921
16266;76464;127933
16276;127615;66302
16277;51682;82045
16278;4394;51829
16280;55760;62274
16282;79376;5365
16284;5365;4239
16300;51705;112245
16310;112548;23918
16312;14322;14174
16318;3627;68712
16319;4946;4946
16330;17273;85939
16333;85937;65375
16334;84494;3082
16356;56635;88438
16358;52760;3921
16359;88438;88923
16378;16941;16944
16379;127148;16941
16420;127615;82045
16451;55413;69397
16494;60534;60534
16496;86391;127404
16509;17739;61831
16534;58806;17225
16551;4718;4718
16569;17222;113976
16574;61831;85512
16584;154195;17255
16592;61345;52134
16614;3304;61355
16643;13383;66909
16653;76255;3921
16660;127148;79491
16665;247;80380
16685;76255;3921
16697;64199;56635
16735;14110;88227
16737;10339;48097
16751;3588;56142
16754;45121;91733
16755;75299;135
16804;8821;127575
16809;60147;3060
16822;3303;5242
16823;76464;3632
16825;3632;16740
16842;111;67269
16844;79491;22491
16857;87543;23223
16862;3390;87449
16902;3632;76555
16919;76552;3632
16935;135;6205
16952;114;3297
16982;76552;3632
16988;3080;7983
16990;76464;85232
16998;22345;22345
17003;22345;22345
17028;85512;88737
17060;76552;3632
17077;58035;88385
17082;62635;62637
17086;64348;51766
17113;408;424
17123;75208;64160
17144;57441;58806
17145;88787;79352
17146;79352;93236
17148;76555;85975
17176;85233;55109
17179;52134;64160
17190;22345;22345
17215;76552;3632
17251;13383;56586
17258;3632;76552
17261;55881;113976
17297;56194;4608
17306;76464;68712
17374;61340;273
17392;51390;61438
17410;15790;55881
17422;76255;3921
17459;76464;108
17462;8393;22345
17464;62792;62792
17485;107;76464
17502;57283;4509
17521;87288;81527
17524;16941;16944
17527;81527;87288
17536;5246;127032
17550;76552;3632
17564;55110;88678
17569;65374;21645
17579;51766;53361
17587;86460;4175
17598;76464;127615
17599;127615;76464
17606;87971;8832
17610;4394;62277
17615;76255;161156
17619;127032;16658
17621;55860;5496
17629;58919;61950
17637;18790;51936
17671;58806;75386
17674;58806;49779
17699;22253;14240
17701;76255;84944
17778;58806;49786
17782;15356;54918
17792;75208;64160
17826;4278;78636
17835;86667;64160
17847;54765;126984
17856;126984;86365
17879;273;61293
17895;235;61811
17949;87288;16944
17950;81527;87288
17965;14331;59903
17968;22345;154212
17969;74143;87904
17972;83658;87971
17973;161418;83658
17989;76464;54700
17993;75239;67641
18002;111;58806
18009;73960;12207
18036;76464;3632
18037;9449;45098
18071;162035;12207
18088;3457;68105
18121;52697;54918
18169;154212;87897
18213;85512;89222
18216;17268;22345
18298;8351;8811
18302;88649;87429
18306;44993;3305
18317;5377;88141
18329;92302;57464
18340;85233;87288
18348;6773;77064
18351;22345;154212
18396;23923;58806
18420;78337;3303
18447;4128;14741
18456;23893;61368
18481;14335;75097
18520;23223;16740
18562;4224;14741
18600;57283;54765
18641;4750;128
18657;3601;83907
18662;58806;111
18663;58806;23923
18672;56544;58964
18673;22345;154212
18674;154212;22345
18677;65214;87429
18683;100334;54283
18719;89275;3586
18725;17760;4027
18761;76464;3632
18763;3632;76461
18772;89275;3586
18813;58806;23923
18819;61947;14086
18841;8155;3304
18869;88859;85337
18890;76255;161156
18902;58806;23923
18903;58806;155158
18911;111;58806
18916;23918;4718
18963;54369;60420
18964;16735;3403
18969;79863;8155
18971;61965;47192
19004;76464;3632
19007;71648;401
19051;60621;4477
19053;48104;71168
19055;87162;18934
19056;61361;84964
19061;89401;5327
19062;112285;76255
19065;61296;106723
19067;85434;24131
19074;79394;4493
19076;4272;4272
19077;89349;481
19079;24132;76461
19084;87542;54153
19085;78261;54153
19091;78587;86640
19099;45625;3303
19102;56194;60995
19103;60420;80819
19117;89235;47126
19120;23223;481
19212;58806;111
19222;68515;4231
19248;16735;49779
19254;4128;14741
19269;76464;75103
19270;85232;87288
19280;22491;63437
19305;61831;5720
19313;8155;57464
19337;58806;17356
19340;111;58806
19368;76464;127615
19371;63060;82045
19378;21933;21933
19399;76464;68712
19406;68712;76464
19465;76464;3632
19471;3632;53361
19519;87542;407
19521;88686;111
19522;76464;75239
19528;407;87542
19530;111;58806
19535;64022;126977
19547;106723;76461
19570;64100;64001
19571;64001;76464
19580;76464;75103
19590;77659;22345
19592;76255;161156
19615;8351;60971
19622;103701;3535
19623;83907;53361
19648;86640;83795
19649;88175;6735
19653;162067;6592
19654;8154;5651
19656;79394;56596
19657;34554;481
19659;58806;58806
19660;85327;160
19661;35702;108526
19662;35702;108526
19671;65178;98140
19679;78336;75147
19684;82281;64520
19689;25452;67003
19728;77679;56844
19733;111;58806
19734;58806;64076
19735;61963;73911
19750;57677;50469
19768;4272;4272
19795;23918;79630
19799;45625;3303
19831;64076;58806
19833;57756;57283
19839;60148;74959
19852;75239;106723
19859;106723;76464
19913;23923;58806
19925;82878;63863
19945;92953;4770
19973;14439;49779
19980;92300;8189
20057;87752;68588
20072;135;88737
20076;48680;138
20093;54695;3632
20094;58806;64076
20099;3632;54709
20120;57070;34554
20125;5712;277
20141;22345;22345
20197;58085;36955
20198;34554;89351
20225;78261;61211
20232;11272;85339
20237;18459;76949
20244;22345;77762
20245;77762;65375
20246;127615;88543
20289;14439;34552
20290;76255;3921
20316;76464;68712
20319;68712;88787
20328;13303;71167
20370;87933;56844
20379;22345;22345
20382;56708;113976
20393;76464;3632
20399;3632;76461
20416;76464;85200
20420;56992;76461
20460;58806;23923
20500;34554;89349
20521;14439;481
20525;6742;76464
20537;3857;405
20538;13999;481
20547;65374;154195
20548;154195;22345
20550;88385;22345
20571;155158;58806
20587;4393;86639
20599;76464;85201
20605;85200;76464
20608;5712;47126
20667;61338;77762
20673;65374;22345
20676;154212;22345
20708;18784;18934
20712;52760;162
20724;5649;79686
20729;127262;80802
20730;22262;34554
20743;85939;8351
20753;127262;51830
20762;4422;51390
20769;6592;111
20814;22345;154195
20815;154195;21645
20822;85247;103703
20823;49786;24344
20825;162062;103703
20856;127615;77182
20859;22345;22345
20912;127623;127615
20916;34554;76464
20948;76464;68712
20954;88787;59912
20955;4310;88828
20956;51504;64348
20958;88828;68509
20964;89351;69397
20977;87135;5261
20980;76464;127615
20986;3398;376
20999;58806;23923
21003;58806;111
21022;68512;85200
21025;58806;155158
21028;17268;22345
21034;1513;127333
21039;85512;63900
21040;22345;22345
21041;85201;76464
21043;27580;58806
21058;8390;22345
21066;142884;65375
21084;22345;85937
21085;85901;22345
21132;22345;22345
21145;22345;21642
21146;87989;22345
21151;127615;61270
21179;76464;85201
21182;85201;128038
21183;128038;76464
21188;8154;61965
21241;135;88737
21245;86363;77064
21261;52134;76464
21269;162068;53709
21270;23923;58806
21273;56833;64076
21313;76464;85201
21314;85201;76464
21336;85901;22345
21339;56142;77182
21346;161;58806
21348;58806;111
21350;127615;88678
21353;52460;5389
21354;85987;88140
21361;127934;82045
21368;45625;3303
21377;3303;23067
21379;68882;75202
21420;111;58806
21434;86424;75202
21435;63995;82045
21447;77762;61335
21452;3405;58806
21471;22345;65375
21481;14335;481
21486;22345;22268
21489;78166;17223
21494;155158;56793
21532;88141;5389
21533;61293;89350
21535;88149;88140
21537;83907;51760
21544;77663;22345
21571;87429;8155
21585;22345;77659
21586;77659;87899
21588;58806;111
21590;14439;17596
21591;3415;34554
21595;88787;127933
21609;58806;111
21610;23923;58806
21649;8359;27081
21664;76464;85201
21665;85201;76464
21691;75202;18784
21700;56142;233
21702;73062;53065
21714;53536;58806
21724;21642;22345
21743;23873;34554
21747;88493;61065
21757;56142;75202
21771;53704;58806
21772;58806;58806
21773;58806;111
21774;65374;74143
21782;62148;87149
21784;282;5122
21785;22345;22345
21790;49779;23910
21797;76464;85201
21800;81973;51904
21801;161;58806
21811;45625;3303
21814;87903;22345
21828;22345;88380
21830;87898;22345
21890;83663;74143
21895;22345;3074
21897;49779;22262
21919;14438;23923
21921;58806;61293
21922;61293;58806
21926;61338;127615
21936;9941;88887
21940;58806;61293
21941;61293;58806
21947;14439;34554
21951;3588;18944
21972;76464;85200
21973;85200;76464
21978;76464;85200
21980;75239;67641
21990;3303;61293
21994;76464;85200
21996;85200;76464
22011;68013;7288
22021;80813;34554
22042;22345;22345
22058;88543;76464
22070;14439;58806
22072;75266;64078
22090;127147;58806
22098;76464;85201
22101;85201;76464
22108;75239;64100
22122;86358;75202
22148;22389;11283
22193;3303;23067
22201;107;3609
22261;154212;22345
22277;22345;21638
22278;21638;22345
22283;22345;71709
22284;71709;21645
22296;3443;1446
22320;22345;21645
22332;22345;22345
22400;54765;127937
22433;54765;127937
22450;153816;17324
22460;15151;60049
22467;92354;75202
22470;3308;10730
22511;60049;15151
22515;54765;127170
22544;56142;75202
22549;54765;127937
22609;5122;282
22611;3589;56142
22634;85131;76464
22766;56142;3589
22791;30552;22345
22797;23223;481
22798;14439;61203
22802;5345;54651
22808;14096;61065
22822;85898;22345
22823;3814;8918
22853;66013;127981
22859;58819;58835
22869;258;154100
22871;22345;88380
22890;92348;75202
22895;56142;3589
22898;3589;85315
22901;18944;3405
22904;76464;68712
22905;68712;76461
22916;61065;14096
22929;5152;127032
22932;76464;88680
22933;88680;75811
22936;75811;76464
22941;87989;22345
22945;154212;21645
22975;58806;111
22977;58806;76963
22978;61293;58806
23001;23873;49779
23005;73911;17221
23008;56142;68882
23052;3421;111
23055;56142;75202
23069;4594;22345
23089;23923;58806
23097;65374;65398
23117;58806;58806
23148;61292;1446
23152;21645;85937
23235;93226;1505
23244;45625;4231
23251;56142;62632
23268;92349;85201
23269;85201;92348
23281;77197;86682
23286;48123;56060
23287;74120;87983
23290;17221;58806
23325;92967;118
23349;61293;57732
23378;61963;61296
23388;21642;22345
23398;61296;55053
23399;55053;61295
23413;154195;22345
23449;88141;92931
23457;71307;77131
23466;107;75233
23482;62531;86564
23488;87369;36137
23529;88050;5237
23542;87369;36137
23549;56142;92348
23573;92931;45186
23586;22345;22461
23587;74143;22345
23589;135;88737
23599;56142;3589
23629;16039;16028
23638;58806;64039
23641;88141;77720
23701;22345;8346
23702;8346;85904
23760;108;76464
23786;76464;3632
23787;3632;16741
23809;58806;23923
23811;56142;92348
23823;3535;58806
23829;75202;3744
23830;56181;76464
23842;22268;22345
23855;65374;17268
23863;85512;75202
23888;76552;3632
23908;65311;6655
23910;22345;21642
23915;93238;88143
23927;61293;58806
23948;3535;58806
23964;76464;56813
24013;18784;276
24018;21642;22345
24040;13269;61276
24074;58806;23923
24075;58806;3535
24084;3315;103701
24094;3627;127615
24104;127615;76464
24113;65348;3304
24116;76552;3632
24118;3930;74959
24124;75128;16658
24133;16923;95494
24142;83669;85447
24145;77064;61963
24192;108;77182
24198;3535;58806
24205;16006;60377
24235;58806;3457
24260;88559;14492
24263;65374;87900
24291;76552;3632
24296;4344;16923
24321;58590;56089
24347;60729;16933
24354;65178;75141
24403;77182;127615
24404;77182;75202
24446;99634;81953
24447;22358;22345
24451;88501;68436
24453;61963;58806
24475;76464;85200
24478;85200;76464
24479;21645;154212
24487;76464;127933
24511;85072;5305
24526;15824;56299
24529;68712;76464
24530;87172;5248
24531;21645;85906
24548;58806;58806
24570;76552;3632
24581;22345;87898
24582;87898;74143
24583;17268;65374
24601;3304;8155
24611;58806;58806
24619;76552;3632
24636;58806;3403
24639;22345;58037
24663;79511;113977
24680;76278;86363
24736;22345;58033
24742;18787;85512
24754;4344;79378
24773;5383;5389
24785;58806;85201
24787;3535;58806
24791;18787;4451
24792;53696;47936
24836;3162;75128
24838;75128;89352
24853;88684;61963
24872;58806;61293
24874;61293;58806
24920;79362;88141
24922;88684;77762
24924;235;325
24940;58806;3535
24963;127615;75202
24966;45620;85189
24971;88684;61963
25002;4234;88143
25006;3523;127946
25017;65348;3315
25069;68712;76461
25071;18783;68515
25088;22345;154212
25089;22345;154212
25095;22345;22345
25096;3535;58806
25101;86639;127933
25106;77182;63060
25108;127615;82045
25138;78547;24365
25157;44397;44602
25166;16933;76552
25170;79362;88141
25173;22345;8146
25174;8146;22345
25179;88684;50469
25182;76552;3632
25190;88140;16923
25193;88050;5261
25214;65274;54893
25220;162;3307
25231;58806;3535
25241;3535;58806
25258;73192;76033
25272;235;325
25291;79362;88141
25297;88544;54709
25306;18187;77528
25308;56299;139147
25330;53708;89351
25341;92302;57464
25346;77131;55414
25349;68712;76461
25350;162035;79435
25379;76464;64002
25382;64002;75202
25383;5377;95494
25390;88141;74085
25398;74085;88140
25399;88140;16923
25414;75147;5361
25429;18787;76278
25446;56142;23905
25455;88684;61963
25460;60049;15151
25467;274;56831
25468;17268;87900
25469;87900;21645
25483;103699;52177
25486;75386;58806
25495;4340;55110
25496;87214;113977
25498;34561;4491
25499;47568;85137
25508;127933;88906
25509;76464;85232
25510;85232;56813
25513;8423;88380
25514;65374;22345
25517;9074;5140
25537;88904;77119
25544;86456;18647
25561;76555;3632
25609;77182;127615
25637;88141;88141
25638;88684;57600
25643;79394;88684
25645;84743;4224
25646;82161;56142
25648;4224;4121
25661;58806;23923
25677;127262;4415
25695;92302;57464
25715;78349;61811
25720;79482;72263
25723;18636;18649
25728;16424;83181
25729;105544;75724
25735;16923;53688
25754;53708;21628
25815;11455;22345
25830;65374;154212
25831;154212;22345
25850;3101;22345
25855;57566;51571
25858;22345;22345
25877;77768;77102
25879;58806;58806
25897;76552;3632
25913;1446;61296
25987;6592;85201
26001;52177;3569
26002;88684;57706
26006;4752;78441
26014;77120;4483
26046;49777;88684
26049;85435;92349
26050;92348;76464
26053;76464;56142
26055;76552;3632
26056;97694;56142
26059;3916;3922
26063;79446;21628
26064;1428;3336
26067;16923;88141
26122;274;86363
26131;22345;3097
26133;85937;65375
26144;23909;4752
26194;235;88684
26196;15151;60022
26197;60022;15151
26201;96018;16266
26205;18939;76464
26207;58806;111
26224;62215;88143
26249;61296;71063
26255;53708;82872
26272;56142;85289
26288;127615;76464
26294;17783;87732
26298;79378;76517
26318;76464;64001
26319;64002;22558
26322;68092;16923
26348;76552;3632
26368;58806;3535
26371;69255;68105
26384;27081;75126
26391;15151;60050
26403;56829;61963
26406;21628;61293
26420;4128;4129
26422;4126;4142
26431;76464;3632
26434;3631;76461
26450;76552;3632
26464;22491;66909
26473;8155;8154
26509;58806;111
26537;85445;83666
26542;88684;160
26569;1446;4509
26588;103703;127944
26610;67002;75128
26627;49786;75386
26632;93226;3581
26658;76464;64001
26660;64002;63060
26668;127789;22558
26758;14124;15844
26767;162062;103701
26783;3535;58806
26785;77659;22345
26805;127615;82045
26824;4481;67495
26860;76464;56142
26861;51544;74109
26862;74109;1446
26870;4419;62840
26872;77064;80239
26877;15151;60050
26880;60050;15151
26894;88140;79378
26896;88141;68374
26909;106723;3403
26919;76464;127615
26924;127615;82045
26930;60133;112976
26931;60022;15151
26932;122903;3339
26935;8393;87945
26939;92350;75202
26940;277;77064
26942;86682;79369
26959;17545;40680
26975;69396;75128
27010;53702;21628
27025;5358;86735
27049;92302;57464
27053;99096;11063
27055;5248;9069
27056;9069;5140
27060;58806;3535
27061;58806;23923
27062;88119;18647
27063;58806;98140
27064;88787;127615
27065;77182;3030
27066;18647;4689
27069;127615;82045
27071;76464;68712
27074;68712;76464
27075;82283;88141
27098;88684;61963
27099;88141;16923
27101;5383;88141
27124;3315;8155
27135;61811;17739
27187;52460;16923
27188;5383;88141
27192;77064;61963
27196;23905;325
27200;18647;60525
27201;60525;18647
27204;5248;76979
27206;135;88737
27208;76979;5140
27214;60662;73916
27215;71158;64210
27220;58806;111
27221;56833;85201
27232;127615;82045
27240;88684;89275
27243;4489;60638
27301;21645;85937
27302;85937;22345
27303;22345;22345
27327;88684;3447
27340;88684;1617
27347;58806;3535
27348;58806;3535
27353;154212;22345
27367;50469;107
27375;6701;100180
27380;88737;11529
27410;8155;3304
